,id,cod_reunion,online_users,legislative_body_initials,youtube_status,max_online_users,created,modified,is_visible,reunion_type,title_reunion,reunion_object,reunion_theme,date,legislative_body,location,questions_count,answered_questions_count,messages_count,votes_count,participants_count,videos,youtube_id
1464,1167,57116,0,CFFC,2,27,2019-08-27T19:51:02.772279-03:00,2022-12-18T01:06:25.254850-03:00,True,Audiência Pública,FISCALIZAÇÃO FINANCEIRA E CONTROLE," Requerimento 48/2019 - Deputado Ricardo Barros:

1)  Sr. PAULO ROBERTO DOGDANOV RAMOS, Gerente de Departamento, substituindo o Sr. ALBERTO SAMPAIO   Consultor de negócios
   Serviço Federal de Processamento de Dados - SERPRO
2) Sr. DERSEU DE PAULA   Contador de Foz de Iguaçu
3) Sr. HERALDO TRENTO (Confirmado)
   Prefeito
   Prefeitura de Guaíra - PR
4) Sr. FAUSTO VIEIRA COUTINHO, Subsecretário de 
Administração Aduaneira, representando o Sr. MARCOS CINTRA CAVALCANTI DE ALBUQUERQUE   Secretário Especial
   Receita Federal do Brasil
5) Sr. OSCAR MÁRIO BENTANCUR   Representante da área aduaneira
6) Sr. RAFAEL TAJRA FONTELES   Presidente
   Comitê Nacional de Secretários de Fazenda, Finanças, Receita ou Tributação dos Estados e do Distrito Federal - Comsefaz

",Regulamentação de Lojas Francas em Municípios de Faixa de Fronteira.,2019-09-10T14:03:13-03:00,Comissão de Fiscalização Financeira e Controle,"Anexo II, Plenário 09",4,0,0,6,4,"[{'id': 859, 'video_id': 'w50AVPdlv6o', 'title': None, 'is_attachment': False, 'order': 0}]",w50AVPdlv6o
1465,2473,64011,0,CCJC,2,6,2021-11-09T18:56:02.977842-03:00,2022-12-19T08:45:12.383414-03:00,True,Audiência Pública,CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,"
1) ELIAS CASTRO CASTILHO (Confirmado)
   Presidente da Associação Pró-Evangélicos do Brasil e Exterior - APEBE

2) JOAO ADAIR FERREIRA (Confirmado)
   Presidente da Catedral das Assembleias de Deus Ministério Madureira em Brasília

3) JOSIMAR FRANCISCO DA SILVA (Confirmado)
   Presidente do Conselho de Pastores Evangelicos do Distrito Federal - COPEV-DF

4) ROBSON LEMOS RODOVALHO (Confirmado)
   Presidente da Sara Nossa Terra
",Audiência Pública para debater a Instituição do Dia Nacional do Pastor,2021-11-10T16:01:45-03:00,Comissão de Constituição e Justiça e de Cidadania,"Anexo II, Plenário 01",1,0,7,1,3,"[{'id': 3032, 'video_id': 'xhIxcsnVk_E', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 3027, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",xhIxcsnVk_E
1466,1355,58274,0,CE,2,5,2019-10-23T09:00:02.000947-03:00,2022-12-18T01:02:03.118035-03:00,True,Audiência Pública,EDUCAÇÃO,"REQ nº 219/20196, de autoria do Deputado Professor Alcides (PP-GO).
Ementa: ""Solicita a realização de Audiência Pública para discussão do PL 2521/2011, que versa sobre a mensalidade dos alunos que pedissem transferência para outro estabelecimento de ensino"".

Convidados:


Secretaria de Educação Superior do Ministério da Educação (SESu/MEC)


Secretaria de Regulação e Supervisão da Educação Superior do Ministério da Educação (SERES/MEC)


MAURO GRIMALDO DA SILVA - presença confirmada
Confederação Nacional dos Estabelecimentos de Ensino (Confenen)


BRUNO COIMBRA - presença confirmada
Assessor Jurídico da Associação Brasileira de Mantenedoras de Ensino Superior - ABMES

AMÁBILE PACIOS  
Vice-Presidente da Federação Nacional de Escolas Particulares (FENEP)

",Cobrança de mensalidade na transferência de aluno (PL 2521/2011),2019-11-05T09:07:42-03:00,Comissão de Educação,"Anexo II, Plenário 10",0,0,0,0,0,"[{'id': 1031, 'video_id': 'AsWoSdBU-FA', 'title': None, 'is_attachment': False, 'order': 0}]",AsWoSdBU-FA
1467,203,47295,0,CMADS,2,4,2017-05-05T09:45:02.636514-03:00,2022-12-18T01:30:15.309532-03:00,True,Audiência Pública,MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL,"DEBATE SOBRE COMPOSTAGEM DE RESÍDUOS SÓLIDOS ORGÂNICOS

- Requerimento nº 139/2016  -  do Deputado Carlos Gomes (PRB/RS)

EXPOSITORES:   


- ALBERTO VIEIRA VENTURIERI, Coordenador-Geral e Substituto de Engenharia Sanitaria da FUNASA - Fundação Nacional de Saúde (*)

- GERALDO ANTÔNIO REICHERT, Engenheiro do DMLU - Departamento Municipal de Limpeza Urbana de Porto Alegre - RS (*)

-  ANA MARIA PELLINI, Diretora Presidente da FEPAM - Fundação Estadual de Proteção Ambiental Henrique Luis Roessler e Secretária de Estado da Secretaria de Meio Ambiente e Desenvolvimento Sustentável/RS (**)

- CARLOS ROBERTO VIEIRA DA SILVA FILHO, Diretor Presidente da Abrelpe - Associação Brasileira de Empresas de Limpeza Pública e Resíduos Especiais de São Paulo (*)

- WASHINGTON DE SOUZA, Dretor-Presidente da DarVida - Equipamento e Insumos de São Paulo (*)

Legenda:
Virá (*)
Não Virá (**)",,2017-05-16T13:30:00-03:00,Comissão de Meio Ambiente e Desenvolvimento Sustentável,"Anexo II, Plenário 14",0,0,0,0,0,"[{'id': 47, 'video_id': '-Q3WKYRdfWU', 'title': None, 'is_attachment': False, 'order': 0}]",-Q3WKYRdfWU
1468,1004,55880,0,CMADS,2,111,2019-06-05T14:19:01.850726-03:00,2022-12-18T07:21:49.054561-03:00,True,Audiência Pública,MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL,"Expositores:

ELIELMA BORCEM - Coordenadora-Geral de Ordenamento e Desenvolvimento da Pesca Marinha da Secretaria de Aquicultura e Pesca do MAPA - Ministério da Agricultura, Pecuária e Abastecimento(*);

RODRIGO SILVA PINTO JORGE, Coordenador do Centro  Nacional de Avaliação da Biodiversidade e de Pesquisa e Conservação do Cerrado/ICMBio - Instituto Chico Mendes(*);

CARLOS ALBERTO PINTO DOS SANTOS, Coordenador da CONFREM  - Comissão Nacional pelo Fortalecimento das Resex Costeiras Marinhas (*);

EDUARDO LOBO, Presidente da Abipesca - Associação Brasileira das Indústrias de Pescados (*);

CARLOS EDUARDO VILAÇA, Diretor Técnico do CONEPE - Coletivo Nacional da Pesca e Aquicultura(*);

MÔNICA BRICK PERES, Doutora em Oceanografia, Especialista em Gestão Pesqueira(*);

Legenda:
( ) a confirmar
( *) presença confirmada
(**) presença a confirmar:Legenda.","Sobre o Processo de Ordenamento da Pesca no Brasil, Incluindo a Gestão das Espécies de Peixes Ameaçadas de Extinção.",2019-06-25T15:56:59-03:00,Comissão de Meio Ambiente e Desenvolvimento Sustentável,"Anexo II, Plenário 13",13,0,90,58,37,"[{'id': 725, 'video_id': '2VyEH3TIpBk', 'title': None, 'is_attachment': False, 'order': 0}]",2VyEH3TIpBk
1469,1939,61735,0,CEXCORVI,2,14,2021-05-27T13:05:03.058533-03:00,2022-12-18T00:46:16.573113-03:00,True,Audiência Pública,COMISSÃO EXTERNA DE ENFRENTAMENTO À COVID_19,"Audiência Pública destinada a debater a Nova Cepa do Coronavírus no Brasil (Cepa Indiana - B.1.617.2).

(REQ 59/2021 CEXCORVI, de autoria da Deputada Carmen Zanotto, subscrito pelo Deputado Dr. Luiz Antônio Teixeira Jr. e pela Deputada Soraya Manato )
 
Convidados:

1) WALQUIRIA ALMEIDA (Confirmada)
   Técnica do Programa Nacional de Imunização
   Ministério da Saúde.

2) FERNANDO CAMPOS AVENDANHO (Confirmado)
   Assessor Técnico
   CONASS

3) RIVALDO VENÂNCIO (Confirmado)
   Coordenador de Vigilância em Saúde e Laboratórios de Referência
   FIOCRUZ

4) WANDERSON OLIVEIRA (Confirmado)
   Enfermeiro epidemiologista e Secretário de Serviços de Saúde do Supremo Tribunal Federal
   STF




",A nova Cepa do Coronavírus (CEPA INDIANA),2021-06-01T11:21:44-03:00,Comissão Externa da Câmara dos Deputados destinada a acompanhar o Enfrentamento à Pandemia da Covid-19 no Brasil,"Anexo II, Plenário 05",0,0,3,0,2,"[{'id': 2048, 'video_id': 'H6uvln318dA', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 2000, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",H6uvln318dA
1470,653,51192,0,CESPO,2,18,2018-04-17T13:56:02.189247-03:00,2022-12-18T01:17:58.228274-03:00,True,Audiência Pública,ESPORTE,"Requerimentos nº 211/2018, 221/2018 e 227/2018.
Iniciativa do deputado Roberto Alves.


CONVIDADOS:

Confirmados

JOANNA MARANHÃO, Atleta de natação;

WALTER FELDMAN, Secretário Geral da Confederação Brasileira de Futebol (CBF);

ALBERTO MURRAY NETO, Presidente do Conselho de Ética do Comitê Olímpico do Brasil (COB);

LEONARDO ANDREOTTI PAULO DE OLIVEIRA, Gerente Jurídico do Comitê Brasileiro de Clubes;

LUCIANA SANTANA REIS, Assessora de Comunicação do Centro de Defesa da Criança e do Adolescente Yves de Roussan (Cedeca/Bahia);

ROSANE CARNEIRO, Empresária;

LARA DENGER VIDEIRA, Diretora da Secretária Nacional de Futebol e Direitos do Torcedor do Ministério do Esporte.


Aguardando confirmação

Representante da Secretaria Nacional de Políticas para as Mulheres.


Ausência justificada

SONIA ROMAN, Psicóloga.","Debater o PL 9622/18, que condiciona o recebimento de patrocínio de bancos públicos pelos clubes de futebol e associações esportivas à adoção de medidas de proteção de crianças e...",2018-05-15T14:33:03-03:00,Comissão do Esporte,"Anexo II, Plenário 04",4,0,38,17,10,"[{'id': 413, 'video_id': 'uQqAxFA7z0o', 'title': None, 'is_attachment': False, 'order': 0}]",uQqAxFA7z0o
1471,2589,64656,0,SEMULHER,2,32,2022-02-08T19:02:03.807033-03:00,2022-12-19T07:02:11.910122-03:00,True,Seminário,SECRETARIA DA MULHER,,Seminário Internacional Orçamento Mulher - Dia 1 (manhã),2022-04-27T10:06:02-03:00,Secretaria da Mulher,Auditório Nereu Ramos,4,0,4,4,5,"[{'id': 3332, 'video_id': 'NZ75nUaR94I', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 3272, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",NZ75nUaR94I
1472,1458,58818,0,CPD,2,4,2019-11-25T14:27:02.514918-03:00,2022-12-18T00:59:40.494140-03:00,True,Outro Evento,Fórum de Debate,"Atividade dos ""16 Dias de Ativismo"" 

Requerimento nº 82/2019 - CPD, das Deputadas Carmen Zanotto e Sâmia Bomfim, subscrito pelas Deputadas Maria Rosas e Rejane Dias e nº 66/2019-CMULHER, da Deputada Sâmia Bomfim.


Mesa de debate: ""Deficiência Adquirida pela Violência de Gênero e Políticas Públicas para Mulheres com Deficiência""


Conselheira Ivana Farina Navarrete Pena, Procuradora de Justiça do Ministério Público de Goiás; 

Carolina Angelica Moreira Sanchez Gomes, Assessora da Secretaria Nacional de Políticas para Mulheres do  Ministério da Mulher, da Família e dos Direitos Humanos/MMFDH; 

Ana Paula Rabelo de Carvalho, Assessora da Secretaria Nacional de Políticas para Mulheres do MMFDH; 

Rute Alonso da Silva, Representante das Promotoras Legais Populares - PLP. (Videoconferência)

Laís Porto, Conselheira do Conselho Nacional dos Direitos da Pessoa com Deficiência - CONADE; 

Andréa Werner, Representante da Sociedade Civil. 

",Violência Contra a Mulher com Deficiência,2019-12-04T14:26:30-03:00,Comissão de Defesa dos Direitos das Pessoas com Deficiência,"Anexo II, Plenário 13",0,0,7,0,1,"[{'id': 1127, 'video_id': 'ZuVCXsAVWKE', 'title': None, 'is_attachment': False, 'order': 0}]",ZuVCXsAVWKE
1473,2375,63543,0,CDC,2,36,2021-10-07T13:48:03.203241-03:00,2022-12-19T09:53:54.344028-03:00,True,Audiência Pública,DEFESA DO CONSUMIDOR,"Convidados:

Sr. BRUNO NEGRIS,  Diretor de Programa na Secretaria Especial do Tesouro e Orçamento - Ministério da Economia; PRESENÇA CONFIRMADA

Sr. SANDRO PAES BARRETO, Gerente Geral de Comercialização no Mercado Interno - Marketing - Petrobrás -  PRESENÇA CONFIRMADA

Sr. MARCELO PAGOTTI JOÃO, Assessor da Presidência - Instituto Nacional de Metrologia, Qualidade e Tecnologia  - Inmetro; PRESENÇA CONFIRMADA

Sr. BRUNO CONDE CASELLI, Superintendente de Defesa da Concorrência - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP); PRESENÇA CONFIRMADA

Sr. PAULO NEI, Coordenador de Monitoramento de Mercado - Secretaria Nacional do Consumidor (Senacon); PRESENÇA CONFIRMADA; 

Sr. MARIO ALBERTO DALZOT - Diretor de Assuntos Institucionais, Jurídicos e Terceirizados da Federação Única dos Petroleiros (FUP). PRESENÇA CONFIRMADA;

Sr. Secretário DÉCIO JOSÉ PADILHA DA CRUZ, Secretário da Fazenda de Pernambuco;
 
Sr. GILBERTO LUIZ DO AMARAL, Instituto Brasileiro de Planejamento e Tributação(IBPT); e

Sr. EVANDRO GUSSI, União das Indústrias de Cana-de-açúcar (Única);




",Alta no preço dos combustíveis,2021-10-21T09:27:29-03:00,Comissão de Defesa do Consumidor,"Anexo II, Plenário 08",2,0,6,8,12,"[{'id': 2912, 'video_id': 'iT_5qjxBo6w', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 2835, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",iT_5qjxBo6w
1474,669,51360,0,CSSF,2,15,2018-04-26T10:47:02.140035-03:00,2022-12-18T01:18:02.959786-03:00,True,Audiência Pública,SEGURIDADE SOCIAL E FAMÍLIA,"REUNIÃO DE AUDIÊNCIA PÚBLICA
(Requerimento nº 666, do Deputado Pepe Vargas)          
              
TEMA

""PL 5559/16 -  Debater os Direitos dos pacientes"".

CONVIDADOS

ANA MARIA CÂNDIDO 
Representante do Ministério da Saúde -MS

ROGÉRIO AMORETTI
Médico Psicanalista do Comitê de Bioética do Grupo Hospitalar Conceição -RS

ALINE ALBUQUERQUE DE OLIVEIRA
Advogada da União

ETELVINO DE SOUZA TRINDADE
Representante da Associação Médica Brasileira - AMB

LUCIANA HOLTZ DE CAMARGO BARROS (vídeo conferência)
Presidente do Instituto Oncoguia

NATHÁLIA PINHEIRO MÜLLER
Especialista em Oncologia Cirúrgica


","
""PL 5559/16 -  Debater os Direitos dos pacientes"".",2018-05-10T10:29:40-03:00,Comissão de Seguridade Social e Família,"Anexo II, Plenário 07",3,0,5,10,10,"[{'id': 401, 'video_id': 'w1PDlfG56N8', 'title': None, 'is_attachment': False, 'order': 0}]",w1PDlfG56N8
1475,264,47926,0,CDC,2,6,2017-06-19T08:56:02.388260-03:00,2022-12-18T01:28:29.407268-03:00,True,Audiência Pública,DEFESA DO CONSUMIDOR,"Destinada a debater sobre a quebra unilateral de contrato por parte das Operadoras de Planos de Saúde

Requerimento nº 131/2017, Dep. Marcos Tebaldi - subscrito pelo Dep. Cabo Sabino;
Requerimento nº 145/2017,  Dep. Maria Helena.

Convidados:
Simone Sanches Freire
Diretora de Fiscalização da Agência Nacional de Saúde Suplementar - ANS; (CONFIRMADO)

José Cechin 
Diretor Superintendente da  Federação Nacional de Saúde Suplementar - Fenasaúde e Vice-Presidente da Confederação Nacional das Empresas de Seguros Gerais, Previdência Privada e Vida, Saúde Suplementar e Capitalização  - Cnseg; (CONFIRMADO)


Reinaldo Camargo Scheibe
Presidente da Associação Brasileira de Planos de Saúde - Abramge; (CONFIRMADO)

Sonia Cristina Amaro
Advogada  do Departamento de Relações Institucionais e Mídia da Associação Brasileira de Defesa do Consumidor - Proteste; (CONFIRMADO)

Nizar Ratib Nidrei
Diretor do Departamento de Apoio a Micro e Pequena Empresa
(CONFIRMADO)





",,2017-07-04T14:49:39-03:00,Comissão de Defesa do Consumidor,"Anexo II, Plenário 10",11,0,0,11,2,"[{'id': 170, 'video_id': 'lzF6Tl6fkSU', 'title': None, 'is_attachment': False, 'order': 0}]",lzF6Tl6fkSU
1476,1763,60808,0,CEXCORVI,2,36,2021-03-26T09:08:02.386332-03:00,2022-12-19T07:15:53.375572-03:00,True,Reunião Deliberativa,COMISSÃO EXTERNA DE ENFRENTAMENTO À COVID_19,"I) Audiência Pública com o tema:  ""O Uso da Tecnologia no enfrentamento da COVID-19"" (REQ 41 /2021)
Convidados
1) ALANA RIZZO (Confirmada)
   Relações Governamentais do YOUTUBE
2) CHARLES TOCANTINS (Confirmado)
   Vice-Presidente do CONASEMS
3) GEOVANI MACHADO (Confirmado)
   Diretor Executivo da HSP Software
4) MARCELO LACERDA (Confirmado)
   Relações Governamentais do GOOGLE
5) MARCUS CARVALHO (Confirmado)
   Gerente de Comuicações do CONASS

II) Deliberação dos Requerimentos recebidos até às 19 horas do dia 29 de março de 2021.


",O USO DA TECNOLOGIA NO ENFRENTAMENTO DA COVID-19,2021-03-30T09:51:20-03:00,Comissão Externa da Câmara dos Deputados destinada a acompanhar o Enfrentamento à Pandemia da Covid-19 no Brasil,"Anexo II, Plenário 07",0,0,1,0,1,"[{'id': 1697, 'video_id': 'Cd-S2Xo_Ll8', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 1687, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",Cd-S2Xo_Ll8
1477,2476,63980,0,CE,2,4,2021-11-10T11:47:03.486078-03:00,2022-12-18T00:31:03.315582-03:00,True,Audiência Pública,EDUCAÇÃO,"Requerimentos  nºs 129/21 - CE e Req. nº 249/21-CSSF, das Deputadas Profª. Dorinha Seabra Rezende (DEM-TO)  e Carmen Zanotto (Cidadania-SC). 


Convidados: 

ROSANA LEITE DE MELO - presença confirmada
Secretária Extraordinária de Enfrentamento à Covid-19 do Ministério da Saúde - SECOVID/MS.

FERNANDO AVENDANHO - presença confirmada
Representante do Conselho Nacional de Secretários de Saúde - Conass 

ALESSANDRO ALDRIN - presença confirmada
Representante do Conselho Nacional de Secretarias Municipais de Saúde - Conasems
",Distribuição de vacinas conforme a proporcionalidade etária.,2021-11-22T10:10:11-03:00,Comissão de Educação,"Anexo II, Plenário 08",1,0,1,1,2,"[{'id': 3101, 'video_id': 'kj3H0JYkKNw', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 3030, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",kj3H0JYkKNw
1478,371,48714,0,CLP,2,4,2017-08-23T14:43:07.205515-03:00,2022-12-18T01:26:31.452842-03:00,True,Audiência Pública,LEGISLAÇÃO PARTICIPATIVA,"Tema: Os efeitos da Portaria nº 207/2017, do Tribunal Superior Eleitoral - TSE, que dispõe sobre a execução dos ajustes necessários aos Tribunais Regionais Eleitorais para atender à Resolução nº 23.512/2017, do TSE, no tocante às zonas eleitorais das capitais.
Expositores: 
- Julianne Marques, Vice-Presidente da Associação dos Magistrados Brasileiros - AMB; (Confirmada)
- Norma Angélica Reis Cardoso Cavalcanti, Presidente da Associação Nacional dos Membros do Ministério Público - CONAMP; (Confirmada)
- Fernanda Lauria, Diretora do Sindicado dos Servidores das Justiças Federais no Estado do Rio de Janeiro - SISEJUFE; (Confirmado)
- Lucas Ferreira Costa, Representante do SISEJUFE; (Confirmado)
- Erick Wilson Pereira, Presidente da Comissão Especial de Direito Eleitoral do Conselho Federal da OAB; (Confirmado)

Sugestão nº 102, de 2017, do Sindicado dos Servidores das Justiças Federais no Estado do Rio de Janeiro.

","OS EFEITOS DA PORTARIA Nº 207/2017, DO TRIBUNAL SUPERIOR ELEITORAL - TSE, QUE DISPÕE SOBRE A EXECUÇÃO DOS AJUSTES NECESSÁRIOS AOS TRIBUNAIS REGIONAIS ELEITORAIS PARA ATENDER À RESOLUÇÃO Nº 23.512/2017, DO TSE, NO TOCANTE ÀS ZONAS ELEITORAIS DAS CAPITAIS.",2017-08-24T09:51:10-03:00,Comissão de Legislação Participativa,"Anexo II, Plenário 03",1,0,0,2,2,"[{'id': 165, 'video_id': 'yXTLVnyObeE', 'title': None, 'is_attachment': False, 'order': 0}]",yXTLVnyObeE
